,0,1,2,3,4,5,6,7,8,9,10,11,12,total
97,1.0,3.0299999999999994,8.9981,1.0,4.0,1.0,1.0,0.0,0.0,2011.0,0.0,-7.1642849957190355,-20.069979466242135,0.0
98,1.0,3.0299999999999994,8.9981,1.0,5.0,1.0,1.0,0.0,0.0,2011.0,0.0,-7.283716792386769,-8.66232994855375,0.0
99,1.0,3.79,6.0032,1.0,6.0,1.0,1.0,0.0,0.0,2011.0,0.0,-8.00992537108948,5.85275584884025,0.0
100,1.0,6.06,0.0,1.0,7.0,1.0,1.0,0.0,0.0,2011.0,0.0,-4.8196855502620295,70.60427776572712,65.7845922154651
101,1.0,6.819999999999999,0.0,1.0,8.0,1.0,1.0,0.0,0.0,2011.0,0.0,1.820745563907302,189.6471450700505,191.4678906339578
102,1.0,7.575,0.0,1.0,9.0,1.0,1.0,0.0,0.0,2011.0,0.0,3.3429813813504454,76.73130687719905,80.07428825854949
103,1.0,6.819999999999999,0.0,1.0,10.0,1.0,1.0,0.0,0.0,2011.0,0.0,5.641103730903622,2.201407804964549,7.842511535868171
104,1.0,6.06,8.9981,1.0,11.0,1.0,1.0,0.0,0.0,2011.0,0.0,9.767914384080095,22.744011513454048,32.51192589753414
105,2.0,6.819999999999999,12.998,1.0,12.0,1.0,1.0,0.0,0.0,2011.0,0.0,6.249805561041197,21.948351330074257,28.198156891115453
106,2.0,6.819999999999999,15.001299999999999,1.0,12.999999999999998,1.0,1.0,0.0,0.0,2011.0,0.0,4.981914081945341,35.986448622335544,40.968362704280885
107,2.0,6.819999999999999,15.001299999999999,1.0,14.0,1.0,1.0,0.0,0.0,2011.0,0.0,4.332256649919969,41.00389302628317,45.33614967620314
108,1.0,8.335,11.0014,1.0,15.0,1.0,1.0,0.0,0.0,2011.0,0.0,5.763053905228243,33.02517820255929,38.78823210778753
109,1.0,7.575,16.9979,1.0,16.0,1.0,1.0,0.0,0.0,2011.0,0.0,5.0117812368276775,39.285379114390956,44.297160351218636
110,1.0,6.06,16.9979,1.0,17.0,1.0,1.0,0.0,0.0,2011.0,0.0,8.290216405821214,125.21873932200661,133.50895572782784
111,1.0,6.819999999999999,12.998,1.0,18.0,1.0,1.0,0.0,0.0,2011.0,0.0,5.7293165593918784,144.19951280219877,149.92882936159066
112,1.0,7.575,11.0014,1.0,19.0,1.0,1.0,0.0,0.0,2011.0,0.0,-0.7949548785015316,85.98770598515047,85.19275110664894
113,1.0,6.819999999999999,12.998,1.0,20.0,1.0,1.0,0.0,0.0,2011.0,0.0,-6.346345431832946,29.906457809931307,23.56011237809836
114,1.0,7.575,11.0014,1.0,21.0,1.0,1.0,0.0,0.0,2011.0,0.0,-4.505888636626397,11.168482034081636,6.66259339745524
115,2.0,6.819999999999999,15.001299999999999,1.0,22.0,1.0,1.0,0.0,0.0,2011.0,0.0,10.251474364230546,42.46892144704637,52.720395811276916
116,2.0,7.575,16.9979,1.0,23.0,1.0,1.0,0.0,0.0,2011.0,0.0,14.295627579772985,35.55160854239297,49.84723612216595
117,2.0,6.819999999999999,19.0012,1.0,0.0,1.0,1.0,0.0,1.0,2011.0,0.0,-7.567353354348825,6.498517066536409,0.0
118,2.0,8.335,11.0014,1.0,1.0,1.0,1.0,0.0,1.0,2011.0,0.0,-4.198143586284676,8.04128299967729,3.8431394133926133
119,1.0,7.575,15.001299999999999,1.0,2.0,1.0,1.0,0.0,1.0,2011.0,0.0,-0.34730254689249607,4.093783462160159,3.746480915267663
120,1.0,8.335,7.0015,1.0,4.0,1.0,1.0,0.0,1.0,2011.0,0.0,-0.5339057886464629,-2.9464591667607594,0.0
121,1.0,6.819999999999999,15.001299999999999,1.0,5.0,1.0,1.0,0.0,1.0,2011.0,0.0,3.6120415365096,18.488940288665734,22.100981825175335
122,1.0,9.09,7.0015,1.0,6.0,1.0,1.0,0.0,1.0,2011.0,0.0,-1.1838402295276573,22.2787219577784,21.094881728250744
123,1.0,7.575,15.001299999999999,1.0,7.0,1.0,1.0,0.0,1.0,2011.0,0.0,2.3204950293896736,89.33907322374075,91.65956825313043
124,2.0,9.09,8.9981,1.0,8.0,1.0,1.0,0.0,1.0,2011.0,0.0,7.006343138394303,190.09804304635222,197.10438618474652
125,2.0,11.365,6.0032,1.0,9.0,1.0,1.0,0.0,1.0,2011.0,0.0,7.935650808681562,96.47133133897047,104.40698214765203
126,2.0,12.120000000000001,7.0015,1.0,10.0,1.0,1.0,0.0,1.0,2011.0,0.0,8.323890069851995,28.409037778195206,36.7329278480472
127,2.0,12.120000000000001,8.9981,1.0,11.0,1.0,1.0,0.0,1.0,2011.0,0.0,8.586249501966059,46.99244864889293,55.57869815085899
128,2.0,14.394999999999998,6.0032,1.0,12.0,1.0,1.0,0.0,1.0,2011.0,0.0,7.403194424678566,65.69267141153549,73.09586583621405
129,2.0,13.635,8.9981,1.0,12.999999999999998,1.0,1.0,0.0,1.0,2011.0,0.0,4.978804419876872,64.63565361309625,69.61445803297312
130,2.0,16.665,0.0,1.0,14.0,1.0,1.0,0.0,1.0,2011.0,0.0,6.145058786116502,52.49052874811511,58.63558753423161
131,2.0,17.425,0.0,1.0,15.0,1.0,1.0,0.0,1.0,2011.0,0.0,3.8065747436799,38.3242411881842,42.130815931864106
132,2.0,17.425,0.0,1.0,16.0,1.0,1.0,0.0,1.0,2011.0,0.0,1.1614796883504424,55.092438646261904,56.253918334612344
133,1.0,16.665,0.0,1.0,17.0,1.0,1.0,0.0,1.0,2011.0,0.0,16.302082243373597,211.8576327468215,228.1597149901951
134,2.0,15.91,6.0032,1.0,18.0,1.0,1.0,0.0,1.0,2011.0,0.0,-0.3919832522348331,168.68969627433918,168.29771302210435
135,2.0,12.879999999999999,11.0014,1.0,19.0,1.0,1.0,0.0,1.0,2011.0,0.0,-4.4735920228476616,98.32647140328257,93.8528793804349
136,1.0,11.365,12.998,1.0,20.0,1.0,1.0,0.0,1.0,2011.0,0.0,-0.3077237278345859,65.86335276144607,65.55562903361148
137,1.0,11.365,12.998,1.0,21.0,1.0,1.0,0.0,1.0,2011.0,0.0,1.4012254112846858,42.90342114671141,44.304646557996094
138,1.0,11.365,11.0014,1.0,22.0,1.0,1.0,0.0,1.0,2011.0,0.0,4.3067916929915375,30.72965218109687,35.036443874088405
139,2.0,11.365,11.0014,1.0,23.0,1.0,1.0,0.0,1.0,2011.0,0.0,5.886127869347783,16.71301843737877,22.599146306726553
140,2.0,11.365,8.9981,1.0,0.0,1.0,1.0,0.0,2.0,2011.0,0.0,-2.7088157637941266,14.281650338218629,11.572834574424503
141,2.0,12.120000000000001,8.9981,1.0,1.0,1.0,1.0,0.0,2.0,2011.0,0.0,-1.2145338909311552,4.393627589907284,3.1790936989761294
142,3.0,11.365,12.998,1.0,2.0,1.0,1.0,0.0,2.0,2011.0,0.0,3.0862086076163955,2.3197069195833113,5.405915527199706
143,3.0,9.09,19.0012,1.0,5.0,1.0,1.0,0.0,2.0,2011.0,0.0,6.540129828997438,16.727898975115668,23.268028804113108
144,3.0,9.09,19.0012,1.0,6.0,1.0,1.0,0.0,2.0,2011.0,0.0,5.855792836294398,29.438870550604626,35.294663386899025
145,3.0,10.605,19.9995,1.0,7.0,1.0,1.0,0.0,2.0,2011.0,0.0,4.871907784767808,38.226372421144426,43.09828020591223
146,3.0,10.605,19.9995,1.0,8.0,1.0,1.0,0.0,2.0,2011.0,0.0,3.770951384527408,105.25457792202916,109.02552930655656
147,3.0,10.605,19.9995,1.0,9.0,1.0,1.0,0.0,2.0,2011.0,0.0,-0.14881140151839295,19.16054178299399,19.011730381475598
148,3.0,10.605,19.0012,1.0,10.0,1.0,1.0,0.0,2.0,2011.0,0.0,-1.4116174764395977,-33.217290114032025,0.0
149,3.0,9.85,22.0028,1.0,11.0,1.0,1.0,0.0,2.0,2011.0,0.0,-1.8231257493895854,-20.647380952691968,0.0
150,3.0,9.85,22.0028,1.0,12.0,1.0,1.0,0.0,2.0,2011.0,0.0,-4.176082810802112,-5.843900779409721,0.0
151,3.0,9.85,22.0028,1.0,12.999999999999998,1.0,1.0,0.0,2.0,2011.0,0.0,-6.0189655578200885,0.8928114268167617,0.0
152,3.0,9.85,23.9994,1.0,14.0,1.0,1.0,0.0,2.0,2011.0,0.0,-7.955043132779636,-3.7345872903570037,0.0
153,3.0,9.09,31.000899999999998,1.0,15.0,1.0,1.0,0.0,2.0,2011.0,0.0,-10.601745205781443,-18.296570624670856,0.0
154,4.0,9.85,22.0028,1.0,16.0,1.0,1.0,0.0,2.0,2011.0,0.0,-11.701120505874709,-41.99883300830874,0.0
155,3.0,9.09,23.9994,1.0,17.0,1.0,1.0,0.0,2.0,2011.0,0.0,-7.5612812110693,78.52015399620754,70.95887278513824
156,1.0,11.365,12.998,1.0,16.0,1.0,1.0,0.0,3.0,2011.0,0.0,2.332177522707171,58.61345862635611,60.94563614906328
157,1.0,12.120000000000001,7.0015,1.0,17.0,1.0,1.0,0.0,3.0,2011.0,0.0,9.303191422401959,163.1704680438057,172.47365946620766
158,1.0,11.365,6.0032,1.0,18.0,1.0,1.0,0.0,3.0,2011.0,0.0,4.982329880003758,146.98943501550244,151.9717648955062
159,1.0,11.365,6.0032,1.0,19.0,1.0,1.0,0.0,3.0,2011.0,0.0,0.20816911792634374,104.32642115072349,104.53459026864984
160,1.0,10.605,6.0032,1.0,20.0,1.0,1.0,0.0,3.0,2011.0,0.0,-2.3601306431171185,73.58633558881155,71.22620494569443
161,1.0,10.605,6.0032,1.0,21.0,1.0,1.0,0.0,3.0,2011.0,0.0,-2.2338657657245173,58.65156414387749,56.41769837815298
162,1.0,10.605,6.0032,1.0,22.0,1.0,1.0,0.0,3.0,2011.0,0.0,-0.6867452111448449,51.76724884520809,51.08050363406324
163,1.0,9.85,11.0014,1.0,23.0,1.0,1.0,0.0,3.0,2011.0,0.0,0.7229835774800839,49.18997374182064,49.91295731930072
164,2.0,10.605,8.9981,1.0,0.0,1.0,1.0,0.0,4.0,2011.0,0.0,-0.8304656628321674,11.105121298972497,10.274655636140329
165,2.0,10.605,8.9981,1.0,1.0,1.0,1.0,0.0,4.0,2011.0,0.0,-0.26337314958002206,6.257026858982558,5.993653709402536
166,2.0,10.605,11.0014,1.0,2.0,1.0,1.0,0.0,4.0,2011.0,0.0,-0.4366315417489086,0.7239209905186377,0.28728944876972906
167,2.0,11.365,7.0015,1.0,3.0,1.0,1.0,0.0,4.0,2011.0,0.0,1.2052519125154253,-1.531349493172087,0.0
168,2.0,10.605,7.0015,1.0,5.0,1.0,1.0,0.0,4.0,2011.0,0.0,-0.11704463434532178,4.973517024703129,4.856472390357807
169,2.0,9.85,8.9981,1.0,6.0,1.0,1.0,0.0,4.0,2011.0,0.0,-2.802334458071534,17.05223657799005,14.249902119918517
170,2.0,9.85,6.0032,1.0,7.0,1.0,1.0,0.0,4.0,2011.0,0.0,-2.9433831503231986,41.002243921827244,38.058860771504044
171,2.0,9.85,6.0032,1.0,8.0,1.0,1.0,0.0,4.0,2011.0,0.0,1.9117872835283243,173.43891433450784,175.35070161803617
172,3.0,10.605,6.0032,1.0,9.0,1.0,1.0,0.0,4.0,2011.0,0.0,5.877907985231811,56.11493849399781,61.99284647922963
173,3.0,10.605,7.0015,1.0,10.0,1.0,1.0,0.0,4.0,2011.0,0.0,10.876023730075778,3.518716857295951,14.394740587371729
174,3.0,10.605,7.0015,1.0,11.0,1.0,1.0,0.0,4.0,2011.0,0.0,18.026061316667448,36.21392143580304,54.23998275247048
175,3.0,10.605,7.0015,1.0,12.0,1.0,1.0,0.0,4.0,2011.0,0.0,20.631586637037145,58.55224472243745,79.1838313594746
176,3.0,10.605,7.0015,1.0,12.999999999999998,1.0,1.0,0.0,4.0,2011.0,0.0,19.070921651318837,51.609342038923764,70.6802636902426
177,3.0,13.635,0.0,1.0,14.0,1.0,1.0,0.0,4.0,2011.0,0.0,14.856296090690385,15.709320423510318,30.565616514200705
178,2.0,12.879999999999999,0.0,1.0,15.0,1.0,1.0,0.0,4.0,2011.0,0.0,16.172671508617196,40.70934492070288,56.882016429320075
179,1.0,13.635,0.0,1.0,16.0,1.0,1.0,0.0,4.0,2011.0,0.0,19.06998213948758,63.835413325991965,82.90539546547954
180,1.0,12.120000000000001,8.9981,1.0,17.0,1.0,1.0,0.0,4.0,2011.0,0.0,15.29969152282524,138.09362436836832,153.39331589119357
181,1.0,11.365,12.998,1.0,18.0,1.0,1.0,0.0,4.0,2011.0,0.0,7.245798725243068,114.83615335248857,122.08195207773163
182,2.0,12.120000000000001,8.9981,1.0,19.0,1.0,1.0,0.0,4.0,2011.0,0.0,-4.423555807518001,94.88482253560373,90.46126672808573
183,2.0,11.365,12.998,1.0,20.0,1.0,1.0,0.0,4.0,2011.0,0.0,-5.651824840068964,72.7157417645901,67.06391692452114
184,2.0,11.365,8.9981,1.0,21.0,1.0,1.0,0.0,4.0,2011.0,0.0,-4.338437743838314,55.19365384969475,50.855216105856435
185,1.0,10.605,23.9994,1.0,22.0,1.0,1.0,0.0,4.0,2011.0,0.0,1.763441232174049,47.60540799293231,49.36884922510635
186,1.0,11.365,15.001299999999999,1.0,23.0,1.0,1.0,0.0,4.0,2011.0,0.0,6.494305693456342,47.43358349819089,53.92788919164723
187,1.0,9.85,23.9994,0.0,0.0,1.0,1.0,0.0,5.0,2011.0,0.0,7.953174201083146,22.123074126955252,30.0762483280384
188,1.0,11.365,12.998,0.0,1.0,1.0,1.0,0.0,5.0,2011.0,0.0,6.587168618108334,30.901236771767383,37.488405389875716
